query,intent,product_id
Are there alternatives to LifeStride Womens Suki Pumps - Medium & Wide Width?,check_variations,485354607
What is your return policy?,get_return_policy,
Is home delivery available for LifeStride Womens Suki Pumps - Medium & Wide Width?,get_delivery_options,485354607
Can I return items without receipts?,get_return_policy,
"Can I track my order for VOUA Electric Heated Mattress Pad, White King?",get_delivery_options,1727244137
Can I get Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger in other sizes or colors?,check_variations,831123723
Is price matching allowed?,get_price_match_policy,
"Can I get Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise in other sizes or colors?",check_variations,668480724
Do you carry different models of Women's Vanity Fair 75201 Nearly Invisible Full Coverage Underwire Bra (Black 40C)?,check_variations,512809025
"Are there any discounts on duvet cover, king size, percale?",check_price_offer,161657830
Do you have Amay 800 Thread Count 100% Organic Cotton Short Queen Size 1PC Flat Sheet (90x102 ) Pink Striped in a different size?,check_variations,2363655537
Can I pay with a gift card?,get_payment_options,
"Do you have X RAY JEANS Mens Five Pocket Commuter Pants, Fig, 34X32 in a different size?",check_variations,1774083175
"Where can I find SGI Bedding 16 Inch Wrap Around Bed Skirt | Microfiber Bed Skirt | Fade Resistant, Wrinkle Free, Anti-static, Decorative, Extra Storage Space, Clutter-Free | Queen, Light Gray?",find_product_location,264801526
Do you deliver Laura Mercier Caviar Stick Eye Color Sugar Frost 1.64g/0.05oz to my home?,get_delivery_options,173530386
Does Casual Nights Women's Zipper Front House Dress Sleeveless Seersucker Housecoat Duster Lounger come with a warranty?,get_warranty_info,831123723
"Is Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green coming back in stock soon?",check_restock_status,602315286
What is the price of Ruimatai Women's Plus Size Elastic Waist Guipure Lace Hem Solid Shorts?,check_price_offer,640096014
"Does Vulcanodon Mens Pajama Set 100% Cotton, Long Sleeve Button Down PJ Set for Men Plaid Men's Sleepwear(Red Blue-Plaid, Large) come with a warranty?",get_warranty_info,5155961106
Can you tell me about store clearance deals?,check_clearance_section,
Where is the clearance area?,check_clearance_section,
What is the price of Victorious Men's Skinny Fit Unwashed Raw Denim Jeans DL938 - Indigo - 32/30?,check_price_offer,871530694
"When will 4th of July Women’s Lounger Sleepshirt by Way To Celebrate, Sizes S to 3X be restocked?",check_restock_status,5164703747
Is Disney Boys Graphic Tee Donald Duck Short Sleeves T-Shirt Top Summer Outfits Clothes Sizes 3-10T in stock?,check_stock,5397071399
"Are there alternatives to J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant &amp; Comfortable, Perfect for Weddings?",check_variations,1017487270
How long is the warranty on Jockey Women's Rib Knit Tee?,get_warranty_info,3813188391
Where is the Womens Workwear Sweaters section?,find_product_location,5184785010
Do you accept multiple payment methods?,get_payment_options,
"Can I track my order for UDPATIO High Back Outdoor Dining Chairs Set of 4, All Weather Swivel Patio Chairs, Breathable Garden Outdoor Furniture for Backyard Deck?",get_delivery_options,5295270812
"Are there any discounts on apparel, tunic, plus size?",check_price_offer,5041920521
Can you tell me about store clearance deals?,check_clearance_section,
How many Womens Nightshirts & Gowns do you have?,check_stock,831123723
Does Amay 800 Thread Count 100% Organic Cotton Short Queen Size 1PC Flat Sheet (90x102 ) Pink Striped come with a warranty?,get_warranty_info,2363655537
How does your return window work?,get_return_policy,
Where can I find Zenana Womens & Plus Stretch Cotton Foldover Waist Bootcut Workout Yoga Pants?,find_product_location,1897403279
Where is the Throw Pillow Covers section?,find_product_location,891036133
"Is WestinTrends Julia 10 Ft Outdoor Patio Cantilever Umbrella with Base Included, Market Hanging Offset Umbrella with 4-Pieces Fillable Base Weight, Coffee coming back in stock soon?",check_restock_status,469036214
Where is the clearance area?,check_clearance_section,
"Can you tell me the restock date for VOUA Electric Heated Mattress Pad, White King?",check_restock_status,1727244137
Is there a shipment incoming for Victorious Men's Skinny Fit Unwashed Raw Denim Jeans DL938 - Indigo - 32/30?,check_restock_status,871530694
Which aisle is LARACE Women's Plus Size Tops 3/4 Sleeve Tunic Shirts Casual Button V-neck Blouse Black 4X in?,find_product_location,2150292673
"Are there alternatives to Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green?",check_variations,602315286
Is Zenana Women & Plus Basic Cotton Relaxed Fit V-Neck Long Sleeve Plain Active Casual T-ShirtTop(S-3X) coming back in stock soon?,check_restock_status,896931395
How many Ballet Flats do you have?,check_stock,944207748
"Do you have NELEUS Mens Running Tank Top Dry Fit Y-Back Athletic Workout Tank Tops 3 Pack,Purple+Pink+White,US Size L in a different size?",check_variations,3795586746
Can I still buy MOSHU Summer Womens Tank Tops U Neck Casual Flowy Sleeveless Shirts for Women today?,check_stock,5219131585
Are there special discounts like military or student?,get_payment_options,
Can I pay with a gift card?,get_payment_options,
Where is the clearance area?,check_clearance_section,
Do you price match other retailers?,get_price_match_policy,
Are there alternatives to Amay 800 Thread Count 100% Organic Cotton Grand King/Super King Size 1PC Flat Sheet (110x125 ) Royal Blue Striped?,check_variations,3099936296
"Is there a shipment incoming for FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White?",check_restock_status,1507001378
Is there a clearance section in this store?,check_clearance_section,
Is there a shipment incoming for Aiyino Women's High Waist Yoga Pants Tummy Control Slimming Booty Leggings Workout Running Butt Lift Tights?,check_restock_status,1341833689
How long is the warranty on Anastasia Beverly Hills Norvina PRO Pigment Eyeshadow Palette Vol 3?,get_warranty_info,411359040
"Is Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (BLACK/CHARCOAL, M) in stock?",check_stock,531529503
Which aisle is Georgia Giant Work Boot Size 10.5(W) in?,find_product_location,17245067
"Can I track my order for SmartMouth Original Activated Breath Rinse 16 oz, Adult?",get_delivery_options,5062553620
Can I still buy Ecetana Womens Walking Shoes Lightweight Breathable Mesh Air Cushion Sneakers today?,check_stock,283514640
"Does J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant &amp; Comfortable, Perfect for Weddings come with a warranty?",get_warranty_info,1017487270
Is there a warranty for 100% Cotton King Percale Duvet Set (3 Piece) Blue Distress Tile Print by Simply Put?,get_warranty_info,161657830
Can I get LifeStride Womens Deja Vu Skimmers - Medium & Wide Width in other sizes or colors?,check_variations,944207748
"Do you have flat sheet, organic cotton, queen size here?",find_product_location,2363655537
Is there a clearance section in this store?,check_clearance_section,
How does your return window work?,get_return_policy,
What is the warranty coverage for SONGMICS 3-Tier Shoe Rack with Shelves for Closet Entryway Black?,get_warranty_info,2138573500
Can I pay with a gift card?,get_payment_options,
"Can I order Exclusivo Mezcla Bed Quilt Set Twin Size for All Seasons, Stitched Pattern Quilted Bedspread/ Bedding Set/ Coverlet with 1 Pillow sham, Lightweight and Soft, Turquoise online and pick it up here?",get_delivery_options,668480724
"When will FY24 Valentine's Day Holiday Deals! itsun Lingerie Sets for Women Sexy Plus Size, Women Sexy Lace Lingerie Set Strappy Bra and Panty Set Two Piece Crotchless Lingerie White be restocked?",check_restock_status,1507001378
Is price matching allowed?,get_price_match_policy,
Do you deliver JWD Womens Nightgown Short Sleeves Sleepwear Soft Loose Sleepshirt Scoopneck Pleated Nightshirt Loungewear to my home?,get_delivery_options,1892659971
Is there a promotion for Roaman's Women's Plus Size Tall Complete Cotton Seamed Jean?,check_price_offer,1359948905
Is home delivery available for Demotime Men's Polo Shirts Casual Button-Down Shirts Short Sleeve Polo Shirts Blue L V Neck T Shirts Big and Tall Golf Solid Classic Stylish Tops?,get_delivery_options,5702523237
What's your price matching policy?,get_price_match_policy,
How many Throw Pillow Covers do you have?,check_stock,891036133
"Can I get extended warranty on 4th of July Women’s Lounger Sleepshirt by Way To Celebrate, Sizes S to 3X?",get_warranty_info,5164703747
Can I pay with a gift card?,get_payment_options,
Can I track my order for IBTOM CASTLE Women's One Piece Rash Guard Swimsuit UV Protection Floral Printed Surfing Zipper Swimwear Bathing Suit Beachwear S Green Leaves?,get_delivery_options,2749504314
How many Block Heels do you have?,check_stock,1017487270
"Can I still buy Exultantex Grey Blackout Curtains for Living Room,Pom Pom Thermal Window Curtains,50""W x 95""L, 2 Panels, Rod Pocket today?",check_stock,430528189
Can you tell me the restock date for Amay 800 Thread Count 100% Organic Cotton Short Queen Size 1PC Flat Sheet (90x102 ) Pink Striped?,check_restock_status,2363655537
"How long is the warranty on Hard Tail Women's French Terry Sweatshirt and Pant Set, 2-Piece, Sizes S-3X?",get_warranty_info,5702032013
Do you deliver Newborn Baby Girl Summer Clothes Ribbed Strap Romper Bodysuit + Drawstring Shorts Pink 18-24 Months to my home?,get_delivery_options,790957653
"How much does J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant &amp; Comfortable, Perfect for Weddings cost?",check_price_offer,1017487270
"Are there any discounts on newborn, summer clothes, romper?",check_price_offer,790957653
"When will J. Adams Camila Sandals for Women, Square Open Toe Strappy Mid Block Heels, Elegant &amp; Comfortable, Perfect for Weddings be restocked?",check_restock_status,1017487270
Can I pay with a gift card?,get_payment_options,
How many Eye Shadow Stick do you have?,check_stock,173530386
Can you tell me the restock date for Women's Vanity Fair 75201 Nearly Invisible Full Coverage Underwire Bra (Black 40C)?,check_restock_status,512809025
What's your price matching policy?,get_price_match_policy,
Do you carry different models of Victorious Men's Skinny Fit Unwashed Raw Denim Jeans DL938 - Indigo - 32/30?,check_variations,871530694
Do you provide shipping for Jessica London Women's Plus Size Stretch Knit V-Neck Swing Tunic?,get_delivery_options,6013308220
"Do you deliver Simply Silver Mint Breath Spray - For Dry Mouth and Freshening, All Natural, Fluoride Free, 2 Fl Oz to my home?",get_delivery_options,362341632
"Is there a shipment incoming for SmartMouth Original Activated Breath Rinse 16 oz, Adult?",check_restock_status,5062553620
Is there a clearance section in this store?,check_clearance_section,
Can I pay with a gift card?,get_payment_options,
Is the Women's Vanity Fair 75201 Nearly Invisible Full Coverage Underwire Bra (Black 40C) on sale right now?,check_price_offer,512809025
"Is 4th of July Women’s Lounger Sleepshirt by Way To Celebrate, Sizes S to 3X coming back in stock soon?",check_restock_status,5164703747
Are there other colors available for Feather & Stitch 2 Piece Pillowcase Set Standard Size White 100% Cotton Damask Stripe Pillow Cases 500 Thread Count 20x30 Inches Ultra Soft Luxury Sateen Weave Bed Pillow Covers?,check_variations,1097677016
What's your price matching policy?,get_price_match_policy,
When do you expect more Mens Pajama Sets?,check_restock_status,5155961106
Is there a clearance section in this store?,check_clearance_section,
"Is there a shipment incoming for Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green?",check_restock_status,602315286
"Is there a shipment incoming for AUSTUFF Swivel Bar Stools Set of 2 Velvet Barstools for Kitchen Island (30"", Blue)?",check_restock_status,2834781358
What's your price matching policy?,get_price_match_policy,
Can you tell me about store clearance deals?,check_clearance_section,
Do you accept multiple payment methods?,get_payment_options,
Can I pay with a gift card?,get_payment_options,
Does Jockey Women's Rib Knit Tee come with a warranty?,get_warranty_info,3813188391
Can I track my order for LifeStride Womens Deja Vu Skimmers - Medium & Wide Width?,get_delivery_options,944207748
"How much does Uvplove Women's Summer Loose Casual Short Sleeve Chiffon Top T-Shirt Blouse,Grey,M cost?",check_price_offer,5155882858
"Do you have mens fashion, graphic tee, t-shirt available?",check_stock,781490570
Are there special discounts like military or student?,get_payment_options,
"Do you carry different models of Bed Sheet Set 4-Piece Bed Sheet set, Deep Pocket, HypoAllergenic - Queen Sage/Green?",check_variations,602315286
When do you expect more Mens Rings?,check_restock_status,5809585615
